B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,VV,VH,valid_pixel_count,plot_id,group_key,window_idx,tag,label,area_ha,source_file,anchor_date,date_start,date_end,state
0.05079999938607216,0.0754999965429306,0.06610000133514404,0.11240000277757645,0.2231999933719635,0.24819999933242798,0.28940001130104065,0.2628999948501587,0.1858000010251999,0.13490000367164612,0.09261956810951234,0.0291709303855896,31,neg_0239,neg__8.kml,17,2024_12_12,0,0.1367,8.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.05196666717529297,0.08070000261068344,0.07066666583220164,0.11590000241994858,0.19535000622272491,0.2139014618264304,0.23072499781847,0.22339999675750735,0.1622285715171269,0.10230416618287563,0.06610373976030226,0.019859861818755542,167,neg_0240,neg__9.kml,17,2024_12_12,0,1.1822,9.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
,,,,,,,,,,0.1260928806952757,0.027009779725795165,0,neg_0241,neg__banana_10_oct2025.kml,17,2024_12_12,0,1.0113,banana_10_oct2025.kml,2025-10-01,2025-05-01,2026-03-01,Andhra Pradesh
0.050999999046325684,0.08020000159740448,0.07779999822378159,0.14030000567436218,0.2874000072479248,0.3346000015735626,0.33799999952316284,0.36550000309944153,0.25529998540878296,0.17550000548362732,0.47371787826220196,0.08508638636304343,16,neg_0242,neg__banana_11_oct2025.kml,17,2024_12_12,0,1.8929,banana_11_oct2025.kml,2025-10-01,2025-05-01,2026-03-01,Karnataka
0.03920000046491623,0.06889999657869339,0.06120000034570694,0.11729999631643295,0.28139999508857727,0.34779998660087585,0.38119998574256897,0.37689998745918274,0.22460000216960907,0.13680000603199005,0.4888821439386687,0.07772786070380983,26,neg_0243,neg__banana_12_oct2025.kml,17,2024_12_12,0,1.1705,banana_12_oct2025.kml,2025-10-01,2025-05-01,2026-03-01,Karnataka
0.04560000076889992,0.08320000022649765,0.09040000289678574,0.12060000002384186,0.27469998598098755,0.3379000127315521,0.36399999260902405,0.374099999666214,0.23010000586509705,0.15700000524520874,0.42866986989974976,0.09705335646867752,12,neg_0244,neg__banana_13_oct2025.kml,17,2024_12_12,0,1.123,banana_13_oct2025.kml,2025-10-01,2025-05-01,2026-03-01,Karnataka
0.05559999868273735,0.0689999982714653,0.05939999967813492,0.1128000020980835,0.3222000002861023,0.38429999351501465,0.3483999967575073,0.39980000257492065,0.24210000038146973,0.14000000059604645,0.4161077821814774,0.04944110848009585,7,neg_0245,neg__banana_14_oct2025.kml,17,2024_12_12,0,0.9698,banana_14_oct2025.kml,2025-10-01,2025-05-01,2026-03-01,Karnataka
0.04259999841451645,0.0843999981880188,0.08460000157356262,0.15680000185966492,0.2946999967098236,0.32760000228881836,0.3547999858856201,0.3578000068664551,0.28290000557899475,0.1738000065088272,0.08130126832201418,0.023775487517317135,10,neg_0246,neg__banana_15_aug2022.kml,17,2024_12_12,0,1.7462,banana_15_aug2022.kml,2022-08-01,2022-03-01,2023-01-01,Karnataka
0.05700000002980232,0.09799999743700027,0.13500000536441803,0.19859999418258667,0.2824999988079071,0.3091999888420105,0.30320000648498535,0.3296999931335449,0.37940001487731934,0.2653999924659729,0.06477807749673932,0.016671330357591312,64,neg_0247,neg__banana_16_aug2022.kml,17,2024_12_12,0,1.0497,banana_16_aug2022.kml,2022-08-01,2022-03-01,2023-01-01,Karnataka
,,,,,,,,,,0.4044326941172282,0.07521588355302812,0,neg_0248,neg__banana_17_aug2022.kml,17,2024_12_12,0,0.7403,banana_17_aug2022.kml,2022-08-01,2022-03-01,2023-01-01,Karnataka
0.04357450421656833,0.08079999685287476,0.12956012827541613,0.163100004196167,0.20579999685287476,0.2282000035047531,0.2252000023921331,0.2524999976158142,0.3400000035762787,0.2680000066757202,0.06001457415632164,0.009672241285443306,83,neg_0249,neg__banana_18_aug2022.kml,17,2024_12_12,0,0.7149,banana_18_aug2022.kml,2022-08-01,2022-03-01,2023-01-01,Karnataka
,,,,,,,,,,0.09894743219946169,0.028568479383622277,0,neg_0250,neg__banana_19_aug2022.kml,17,2024_12_12,0,1.5142,banana_19_aug2022.kml,2022-08-01,2022-03-01,2023-01-01,Karnataka
0.052799999713897705,0.07569999992847443,0.05575000122189522,0.12060000002384186,0.30834999680519104,0.37095001339912415,0.3797999918460846,0.3866499960422516,0.1993499994277954,0.1197500005364418,0.4089554250240326,0.09738875553011894,35,neg_0251,neg__banana_1_oct2025.kml,17,2024_12_12,0,0.5682,banana_1_oct2025.kml,2025-10-01,2025-05-01,2026-03-01,Andhra Pradesh
0.04100000113248825,0.07190000265836716,0.0835999995470047,0.1559000015258789,0.2831000089645386,0.3400000035762787,0.43880000710487366,0.3716999888420105,0.2928999960422516,0.21469999849796295,0.4821038763568283,0.07772249296411043,20,neg_0252,neg__banana_20_sep2025.kml,17,2024_12_12,0,1.6462,banana_20_sep2025.kml,2025-09-01,2025-04-01,2026-02-01,Karnataka
0.05810000002384186,0.08060000091791153,0.06379999965429306,0.121799997985363,0.29649999737739563,0.35190001130104065,0.4156000018119812,0.39684998989105225,0.24210000038146973,0.1664000004529953,0.44589756429195404,0.07738496363162994,24,neg_0253,neg__banana_2_oct2025.kml,17,2024_12_12,0,0.6967,banana_2_oct2025.kml,2025-10-01,2025-05-01,2026-03-01,Andhra Pradesh
0.05990000069141388,0.08259999752044678,0.05999999865889549,0.1676499992609024,0.30695000290870667,0.3756999969482422,0.40400001406669617,0.3819499909877777,0.27469998598098755,0.1860000044107437,0.544990218111447,0.07787954966936793,3,neg_0254,neg__banana_3_oct2025.kml,17,2024_12_12,0,0.8873,banana_3_oct2025.kml,2025-10-01,2025-05-01,2026-03-01,Andhra Pradesh
,,,,,,,,,,0.4237946436977042,0.07293420338423037,0,neg_0255,neg__banana_4_oct2025.kml,17,2024_12_12,0,2.4143,banana_4_oct2025.kml,2025-10-01,2025-05-01,2026-03-01,Andhra Pradesh
0.05490000173449516,0.07020000368356705,0.05380000174045563,0.09780000150203705,0.24819999933242798,0.3095000088214874,0.2800000011920929,0.32919999957084656,0.1793999969959259,0.09359999746084213,0.5252187848091125,0.10675458982586863,1,neg_0256,neg__banana_5_sep2022.kml,17,2024_12_12,0,0.3793,banana_5_sep2022.kml,2022-09-01,2022-04-01,2023-02-01,Andhra Pradesh
0.07097500190138817,0.09093333035707474,0.10939999669790268,0.13899999856948853,0.18649999797344208,0.20409999787807465,0.19083926072515595,0.2085999995470047,0.2277500033378601,0.1818999946117401,0.16487273201346397,0.011813986803331416,74,neg_0257,neg__banana_6_oct2025.kml,17,2024_12_12,0,1.1511,banana_6_oct2025.kml,2025-10-01,2025-05-01,2026-03-01,Andhra Pradesh
,,,,,,,,,,0.36146172881126404,0.06412744638510048,0,neg_0258,neg__banana_7_oct2025.kml,17,2024_12_12,0,2.0903,banana_7_oct2025.kml,2025-10-01,2025-05-01,2026-03-01,Andhra Pradesh
,,,,,,,,,,0.45467568933963776,0.06782743219890026,0,neg_0259,neg__banana_8_oct2025.kml,17,2024_12_12,0,0.6045,banana_8_oct2025.kml,2025-10-01,2025-05-01,2026-03-01,Andhra Pradesh
,,,,,,,,,,0.1414038062853328,0.013474099958936373,0,neg_0260,neg__banana_9_oct2025.kml,17,2024_12_12,0,1.2452,banana_9_oct2025.kml,2025-10-01,2025-05-01,2026-03-01,Andhra Pradesh
0.05343819546713955,0.07164999842643738,0.09319999814033508,0.11289999634027481,0.13965000212192535,0.15674999356269836,0.17613333463668823,0.18320000171661377,0.19820000231266022,0.1529500037431717,0.10674567358862415,0.006700801795516255,91,neg_0261,neg__maize_10_aug2015.kml,17,2024_12_12,0,0.643,maize_10_aug2015.kml,2015-08-01,2015-03-01,2016-01-01,Unknown
0.030511254917737242,0.06003464742695692,0.035437359544859645,0.08550802279892436,0.28244999051094055,0.33959999680519104,0.3508000075817108,0.36344999074935913,0.17937261440851585,0.08961149425428075,0.12568208521087926,0.022199290111026868,190,neg_0262,neg__maize_11_aug2025.kml,17,2024_12_12,0,1.4268,maize_11_aug2025.kml,2025-08-01,2025-03-01,2026-01-01,Unknown
